"image_id","category_id","keypoints","score"
"0.jpg","1","559.0558471679688","3.0201025009155273"
"","","550.213134765625",""
"","","0.901269257068634",""
"","","583.0433959960938",""
"","","526.2256469726562",""
"","","0.886451244354248",""
"","","523.0746459960938",""
"","","526.2256469726562",""
"","","0.9119772911071777",""
"","","619.0245971679688",""
"","","538.2194213867188",""
"","","0.7638489603996277",""
"","","499.0871276855469",""
"","","550.213134765625",""
"","","0.6519604921340942",""
"","","666.9996337890625",""
"","","694.1381225585938",""
"","","0.8109665513038635",""
"","","427.1246032714844",""
"","","682.1444091796875",""
"","","0.7840250730514526",""
"","","798.930908203125",""
"","","502.2381591796875",""
"","","0.8864942789077759",""
"","","307.1871032714844",""
"","","502.2381591796875",""
"","","0.9590491056442261",""
"","","810.9246826171875",""
"","","298.3443603515625",""
"","","0.8333242535591125",""
"","","331.1745910644531",""
"","","298.3443603515625",""
"","","0.8555892705917358",""
"","","619.0245971679688",""
"","","1077.9381103515625",""
"","","0.7225326895713806",""
"","","439.1183776855469",""
"","","1065.9443359375",""
"","","0.7260332703590393",""
"","","631.0183715820312",""
"","","1437.7506103515625",""
"","","0.8759143352508545",""
"","","367.1558532714844",""
"","","1437.7506103515625",""
"","","0.7964708209037781",""
"","","619.0245971679688",""
"","","1761.581787109375",""
"","","0.800676167011261",""
"","","343.1683654785156",""
"","","1749.5880126953125",""
"","","0.8181787729263306",""
"1.jpg","1","561.2255859375","2.986982822418213"
"","","550.213134765625",""
"","","0.9024514555931091",""
"","","585.2130737304688",""
"","","526.2256469726562",""
"","","0.8898436427116394",""
"","","525.2443237304688",""
"","","526.2256469726562",""
"","","0.8999533653259277",""
"","","633.1881103515625",""
"","","538.2194213867188",""
"","","0.8491934537887573",""
"","","501.2568359375",""
"","","538.2194213867188",""
"","","0.7170559167861938",""
"","","669.1693725585938",""
"","","694.1381225585938",""
"","","0.8138668537139893",""
"","","417.300537109375",""
"","","682.1444091796875",""
"","","0.7831549644470215",""
"","","813.0943603515625",""
"","","514.2318725585938",""
"","","0.8739974498748779",""
"","","297.363037109375",""
"","","514.2318725585938",""
"","","0.930744469165802",""
"","","813.0943603515625",""
"","","310.338134765625",""
"","","0.8101117014884949",""
"","","333.34429931640625",""
"","","310.338134765625",""
"","","0.8422170877456665",""
"","","609.2006225585938",""
"","","1077.9381103515625",""
"","","0.710615336894989",""
"","","441.2880859375",""
"","","1065.9443359375",""
"","","0.7215176224708557",""
"","","633.1881103515625",""
"","","1437.7506103515625",""
"","","0.8651385307312012",""
"","","369.3255615234375",""
"","","1437.7506103515625",""
"","","0.8046429753303528",""
"","","621.1943359375",""
"","","1761.581787109375",""
"","","0.8025362491607666",""
"","","345.33807373046875",""
"","","1749.5880126953125",""
"","","0.8185266852378845",""
"2.jpg","1","562.9893188476562","2.9764952659606934"
"","","550.213134765625",""
"","","0.9028040170669556",""
"","","586.9768676757812",""
"","","526.2256469726562",""
"","","0.8879010677337646",""
"","","527.0081176757812",""
"","","526.2256469726562",""
"","","0.920280396938324",""
"","","634.9518432617188",""
"","","538.2194213867188",""
"","","0.8510180711746216",""
"","","491.0268249511719",""
"","","538.2194213867188",""
"","","0.7737123966217041",""
"","","670.9331665039062",""
"","","694.1381225585938",""
"","","0.7906221747398376",""
"","","419.0643005371094",""
"","","682.1444091796875",""
"","","0.7736499309539795",""
"","","814.8580932617188",""
"","","526.2256469726562",""
"","","0.9174442887306213",""
"","","287.1330871582031",""
"","","514.2318725585938",""
"","","0.9035835862159729",""
"","","802.8643188476562",""
"","","322.3318786621094",""
"","","0.7962387800216675",""
"","","335.1080627441406",""
"","","322.3318786621094",""
"","","0.7995461821556091",""
"","","610.9644165039062",""
"","","1077.9381103515625",""
"","","0.7246167063713074",""
"","","443.0518493652344",""
"","","1065.9443359375",""
"","","0.7342161536216736",""
"","","622.9580688476562",""
"","","1437.7506103515625",""
"","","0.8665035367012024",""
"","","371.0893249511719",""
"","","1437.7506103515625",""
"","","0.8132196068763733",""
"","","622.9580688476562",""
"","","1761.581787109375",""
"","","0.8063715100288391",""
"","","347.1018371582031",""
"","","1749.5880126953125",""
"","","0.8194447755813599",""
